"job_title";"job_salary";"job_requirement";"job_addr";"job_exp";"job_edu";"job_tags";"company_name";"company_employee_num";"company_type"
"python开发工程师";"12K-22K";"岗位要求：1、热爱服务端开发，对后台服务的整体架构设计有成功经验；2、精通Flask / Tornado / Bottle / Sinatra任一Python微框架，1-3年的实际项目经验；3、熟悉常见Web开发框架的内部实现，";"深圳 南山区 科技园";"1-3年";"大专";"Python后端开发Javascript";"优融网络科技";"20-99人";"互联网"
"Python高级开发工程师";"10K-20K";"职位要求：1、熟悉互联网产品和服务的开发过程；2、精通 Python 开发（最好有 C/C++ 经验）；3、对 Web 后端技术架构有基本的理解；4、熟练使用 mysql；5、熟悉 redis，memcache, mongodb,";"深圳 福田区 车公庙";"1-3年";"本科";"网络编程系统架构Python";"智国互联";"20-99人";"互联网"
"Python爬虫工程师";"6K-12K";"岗位职责:1、负责爬虫系统开发和维护；2、负责网站采集代码的实现，以及策略性优化；3、参与网页抓取及识别开发过程的持续改进。任职要求：1.2年以上Python开发经验，熟悉ython网络爬取基础库或相关工具（scray/ysi";"深圳 龙岗区 横岗";"1-3年";"本科";"PythonNode.jspython爬虫";"科飞时速";"20-99人";"互联网"
"Python 工程师";"15K-20K";"职位描述：- 熟悉 Python 语言,熟悉 Django/Tornado/Flask 等其中至少一种框架, 并有1年该框架的开发经验。  - 熟悉 RESTful 风格- 熟练使用 MySQL、Redis、MongoDB、Rabbi";"深圳 宝安区";"经验不限";"本科";"后端开发djangoPython";"知安";"20-99人";"信息安全"
"Python";"4K-8K";"招聘熟悉python、SQL以及SAS的在校大学生或专业人士兼职，要求上门进行私教辅导（学员共2名，同时上课），要求教会学员python、sql与SAS语言基础，教学时间：每周两到三次，可选择周一到周五的晚上8点后，以及周六、周日的白天和晚";"深圳 福田区 景田";"经验不限";"不限";"SQLsasPython";"惠名集团";"500-999人";"工程施工"
"python开发工程师";"8K-16K";"岗位要求：1. 本科以上学历，3年以上开发经验2. 熟悉Linux系统管理维护，熟悉HTTP协议、TCP/IP网络协议；3. 熟练使用shell脚本语言，以及Python开发语言4. 具备良好的合作精神和快速学习能力；5";"深圳 南山区 大冲";"3-5年";"本科";"LinuxTCP/IPJenkins";"北京中讯汉扬";"100-499人";"计算机软件"
"python后端工程师";"10K-15K";"工作内容：1、参与软件项目的编码实施、测试和文档编写；2、负责业务需求分析，将业务需求拆分成独立的业务功能，并负责相关的开发等工作；3、负责部分核心技术问题的攻关，架构设计，系统优化，协助解决项目开发过程中的技术难题；4、配";"深圳 龙岗区 坂田";"1-3年";"本科";"PythonLinux数据库";"达观数据";"20-99人";"数据服务"
"Python后台研发工程师";"15K-25K";"职责：1、参与分布式后台服务研发2、参与相关产品研发3、配合其他部门开展相关技术支持工作要求：1）、3年以上研发经验，熟悉Python，熟悉java，C++基础更好 2）、有分布式 或 系统等底层服务研发经验3）、性格开";"深圳 南山区 科技园";"3-5年";"本科";"LinuxPython后端开发";"木浪云";"20-99人";"信息安全"
"Python软件开发工程师";"6K-12K";"岗位职责:1、负责爬虫系统开发和维护；2、负责网站采集代码的实现，以及策略性优化；3、参与网页抓取及识别开发过程的持续改进。任职要求：1.2年以上Python开发经验，熟悉ython网络爬取基础库或相关工具（scray/ysi";"深圳 龙岗区 横岗";"1-3年";"本科";"python爬虫Node.jsWeb前端";"科飞时速";"20-99人";"互联网"
"Python开发";"15K-30K";"岗位职责：1. 负责实现帐号系统相关的前后端开发工作；2. 负责支付系统等平台的前端开发工作；3. 设计、实现和调优Web应用架构。任职要求：1. 本科及以上学历，计算机相关专业；2. 熟悉各类前端开发框架的搭建";"深圳 南山区";"3-5年";"本科";"Python";"万兴科技";"500-999人";"计算机软件"
"Python工程师（全栈）";"8K-15K";"职位描述：1、参与需求分析，产品设计，功能开发；2、快速开发产品原型；3、设计并编写高质量网络应用程序代码；4、参与公司内外部其他Web子系统的开发和维护；5、基于Web的API接口开发；任职要求：1、大专及以上学历，计算机";"深圳 龙岗区 滢水山庄";"1-3年";"大专";"PythonHTML5全栈";"阿米酷酷";"0-20人";"移动互联网"
"Python开发工程师";"8K-12K";"岗位职责：负责美啦社区的业务开发、运营后台开发、架构优化和性能优化。职位要求：1、本科及以上学历，计算机相关专业，1年以上分布式系统设计经验；2、 熟悉Unix/Linux；3、具备定位及解决系统性能问题的经验和能力；";"深圳 南山区 深圳湾";"1-3年";"本科";"PythonC/C++Linux";"美啦";"20-99人";"移动互联网"
"Python运维开发工程师";"5K-10K";"岗位职责：1.负责金融产品系统的开发，维护和日常更新；2.维护软件产品正常运行，解决突发事件。任职资格：1.计算机及相关专业本科以上学历；2.熟练使用linux下各种常用命令，能够独立编写shell脚本；3.熟练使用pytho";"深圳 南山区";"1-3年";"本科";"PythonC/C++";"睿智融科";"100-499人";"计算机软件"
"Python工程师";"15K-25K";"工作地点：深圳工作职责：1.	调整和优化系统、运维架构设计，达到高可用性的目标；2.	运维工具开发，实现自动化运维；3.	负责保障系统安全运行，及时发现和解决系统运行中的安全问题；4.	维护多媒体事业部CDN相关产品，负责日常发布";"深圳 南山区 科技园";"经验不限";"本科";"Linux运维开发python";"ucloud";"500-999人";"互联网"
"Python";"15K-30K";"职位描述：1、参与实验室自然语言处理等项目开发, 负责收集整理数据, 数据清洗, 数据处理, 算法实现等开发工作；2、负责与合作伙伴以及其它数据提供商之间的交流及对第三方所提供的数据、服务评估和分析；3、参与公司内部创新业务开发；";"深圳 南山区 科技园";"1-3年";"本科";"Python数据挖掘自然语言处理";"金蝶云之家";"100-499人";"移动互联网"
"Python";"10K-20K";"互联网新技术应用，市场空白，潜力巨大。我们不找打工者，我们提供的是一生的事业！如果你够优秀，对自己有信心，请联系我！欢迎你一起共创共享巨额财富！1、1.对公司各项目所需的网络数据源进行数据抓取2、根据公司需求，开发针对web的相关程序，";"深圳 宝安区";"3-5年";"本科";"Pythonpython爬虫数据挖掘";"玉米社";"0-20人";"企业服务"
"Python";"8K-15K";"1.一年以上python web项目开发经验2.熟悉javascript3.熟悉flask、SQLAlchemy、numpy、pandas、diango有使用python进行数据分析经验或者熟悉开源数据分析产品4.熟悉linux常用";"深圳";"1-3年";"本科";"JavascriptPython";"深圳雁联";"1000-9999人";"互联网"
"Python";"10K-15K";"1：有大型互联网python后台开发经验者优先；2：踏实，能承受压力，有责任心，学习能力、沟通能力强。";"深圳";"3-5年";"大专";"Python后端开发系统架构";"烨华";"0-20人";"互联网"
"Python";"9K-15K";"主要职责：根据口腔互联网具体业务需求，通过微信公众号，企业号，微信开放平台，开发移动端产品。技能要求1. 熟悉python ，两年以上开发经验2. 数据tornado框架，能够搭建基于tornado的webservice3. 熟";"深圳 南山区 科技园";"1-3年";"本科";"数据库后端开发移动开发";"医匠科技";"0-20人";"互联网"
"高级Python工程师";"15K-30K";"工作职责：1、熟悉公司的技术服务架构，根据产品功能需求开发完成功能服务 2、设计和开发高扩展性、可用性的企业级服务3、编写技术文档，完成单元测试和集成测试4、随需求或技术发展，优化、升级、维护在线服务";"深圳 南山区 科技园";"3-5年";"本科";"NLPPython";"狗尾草";"100-499人";"互联网"
"Python";"9K-14K";"职位描述岗位职责：1.负责公司WEB后端服务器、前端页面的开发工作；2.能负责维护升级公司Java项目。3.参与应用设计与方案讨论；4.负责对服务器程序进行系统架构，代码重构，确保各设计的可扩充性与稳定性；5.开发、定制、调试";"深圳 南山区 西丽";"3-5年";"本科";"后端开发数据库";"智裳科技";"0-20人";"智能硬件"
"python开发工程师";"10K-15K";"岗位职责：  1、负责实现和完善公司数据采集的网络爬虫系统；  2、研究各种网络公开信息的爬取技术；  任职要求： 1、精通python开发语言，具有2年以上编程经验； 2、能运用python语言进行网页抓取、关键信";"深圳 福田区 梅林";"1-3年";"本科";"Pythonpython爬虫";"深圳信美分期";"100-499人";"互联网金融"
"python开发";"10K-20K";"1.3年以上的工作经验，大专及以上学历2.熟悉Django框架，目前做web应用方向的开发，后期会有数据提取方向3.会写后台接口开发";"深圳 福田区 华强北";"3-5年";"大专";"djangoPythonpython爬虫";"前海泰坦科技";"20-99人";"移动互联网"
"Python开发工程师";"10K-15K";"岗位职责要求:1，参与需求评估，产品开发，制定开发计划；2，按研发计划完成，技术分析文档的产出。能独立编写完整的系统开发文档，接口文档，单元测试；3，独立承担开发任务，主导需求的开发，修改，调试，外部配合，发布上线等工作；4";"深圳 宝安区";"1-3年";"本科";"Python";"深圳市对酒当歌";"100-499人";"互联网"
"Python后端工程师";"10K-20K";"【工作职责】1. 网站系统的维护、改进，以及新产品的开发；2. 大型互联网web项目的设计、开发、优化。【我们希望你是这样的】1、两以上工作经验(优秀可放宽至一年)，有扎实的计算机基础, 包括但不限于数据结构，操";"深圳 南山区";"1-3年";"本科";"PythonMYSQL";"小闪科技";"100-499人";"互联网"
"Python软件开发工程师";"20K-40K";"云化、服务化、智能化软件产品开发，熟悉互联网软件开发流程";"深圳";"5-10年";"本科";"Linux数据库Python";"华为";"10000人以上";"计算机软件"
"Python开发工程师";"8K-15K";"岗位职责 负责日志采集中间件开发负责数据传输中间件维护和开发负责国际行情报价通讯中间件开发岗位要求 具备1年以上Python开发经验，参与过大型高并发系统开发和实施工作熟悉Linux系统常用操作，能独立部署Pyt";"深圳 南山区 南头";"1年以内";"本科";"Python通信Shell";"中金都会";"20-99人";"互联网金融"
"python后台开发工程师";"12K-22K";"岗位职责:1、负责小农女后台系统的设计和开发工作。2、熟悉电子商务系统设计与开发者优先。任职要求：1、有坚实的计算机软硬件基础，熟练linux系统。2、两年以上Python Web开发经验、至少熟悉一种Python Web框架";"深圳 南山区 科技园";"1-3年";"本科";"Python";"小农女";"100-499人";"移动互联网"
"python高级开发工程师";"20K-40K";"工作职责：1.加入一个专注、严苛、快速发展的团队，通过数据驱动的方式来制定并执行市场推广策略；2.针对Google，Facebook等公司的API接口开发客户端程序；3.理解推广活动的各种配置选项及产生的数据，编写自动化的工具来";"深圳 南山区";"3-5年";"本科";"Python";"多有米";"100-499人";"互联网"
"web/python全栈工程师";"15K-20K";"工作职责：1开发内部使用的数据分析平台及工具；2.理解产品设计、推广、开发过程中产生的各种数据模型，设计并实现相应的存储、分析及报表模块；3.在系统设计中遵循KISS原则，交付易于维护的代码，保证足够的测试覆盖率；4.与内部";"深圳 南山区";"3-5年";"本科";"HadoopPython";"多有米";"100-499人";"互联网"
